video_id,duration,commentCount,dislikeCount,favoriteCount,likeCount,viewCount,timestamp
T2uyIBURMjs,35,4744,375,0,27368,721100,2019-04-06 11:45:51.421629
uKkbfxTHJGI,97,8983,20155,0,125641,5936150,2019-04-06 11:45:52.497629
KKD9DLbRak8,308,742,596,0,23348,2065354,2019-04-06 11:45:53.561629
RE-aVnbJyOU,174,268,159,0,3389,450667,2019-04-06 11:45:54.633629
9SCNLl0MQPM,200,1714,595,0,17259,693221,2019-04-06 11:45:55.709629
lEltmPagx6M,258,6737,1554,0,86421,1447908,2019-04-06 11:45:56.781629
fS2fsa1fuIw,158,3367,621,0,51621,2106021,2019-04-06 11:45:57.855629
RyH8TWLribw,230,1463,972,0,11874,844768,2019-04-06 11:45:58.922629
dyUJN3skBlU,334,1021,252,0,22542,963264,2019-04-06 11:46:00.041629
wGjplV12k10,186,3700,432,0,6058,663330,2019-04-06 11:46:01.121629
9qlF_9PNhJs,139,1120,376,0,27587,1123967,2019-04-06 11:46:02.225629
soBb4X5Hb6k,306,4243,1271,0,149128,5206075,2019-04-06 11:46:03.307629
dT5ALH3ICTc,762,19408,11211,0,214872,15639573,2019-04-06 11:46:04.407629
rvskMHn0sqQ,435,23582,7478,0,260722,5677919,2019-04-06 11:46:05.499629
2GjJ85MImlo,559,9803,17400,0,112033,5216409,2019-04-06 11:46:06.600629
ZCPwpcurYns,390,34394,9409,0,484028,10615101,2019-04-06 11:46:07.677629
1n4rqMnxaig,330,953,307,0,5535,691620,2019-04-06 11:46:08.760629
FR5WT12B_88,93,2251,895,0,40500,2122760,2019-04-06 11:46:09.844629
sxQ0onDkFqQ,187,465,296,0,6940,523601,2019-04-06 11:46:11.210629
sfMwXjNo3Rs,196,829,257,0,8269,463708,2019-04-06 11:46:12.291629
S5xFft7kg8Q,597,1224,1147,0,35503,1985848,2019-04-06 11:46:13.365629
mBMxFIEub34,271,1043,351,0,17180,1033165,2019-04-06 11:46:14.460629
YrVTJd6mvpE,364,702,343,0,16258,975105,2019-04-06 11:46:15.557629
oidnwPIeqsI,1385,4861,1285,0,82040,5191900,2019-04-06 11:46:16.630629
fMaC7IeGKNQ,209,406,104,0,8083,436308,2019-04-06 11:46:17.709629
v3hGUJJIjzk,607,613,147,0,15346,435754,2019-04-06 11:46:18.787629
_UjAxuSuLIc,300,1065,600,0,17007,597077,2019-04-06 11:46:19.863629
DxSf6Nb_I7o,105,384,192,0,5079,444227,2019-04-06 11:46:20.939629
BOKzXQdA4Nw,314,640,625,0,11117,1043928,2019-04-06 11:46:22.024629
2aQykuIaJVI,194,17767,6446,0,279670,10422987,2019-04-06 11:46:23.105629
5fZiMNo5-uo,79,12760,2204,0,53730,2992950,2019-04-06 11:46:24.167629
RyquDQ5kWSs,2017,5201,689,0,12685,797337,2019-04-06 11:46:25.231629
qYNNT1WIhwM,169,1629,1701,0,33906,2213828,2019-04-06 11:46:26.299629
JhvwFB-NUbA,257,2913,3602,0,7321,1002536,2019-04-06 11:46:27.448629
MHh9NWCR_ts,240,4544,1009,0,57291,1116462,2019-04-06 11:46:28.512629
yWjRvhfjpI8,253,10789,4221,0,70099,4903755,2019-04-06 11:46:29.590629
BXnGUUsdnR8,343,5956,2480,0,32814,2461437,2019-04-06 11:46:30.660629
XgbFJUpbk8A,517,1094,507,0,4915,488522,2019-04-06 11:46:31.734629
oYe-QM8ZimI,593,6960,660,0,82686,1921668,2019-04-06 11:46:32.805629
W-FxnLAnlGg,183,510,158,0,2311,361540,2019-04-06 11:46:33.898629
ghMEmxP0hgw,181,10073,1976,0,265099,3825547,2019-04-06 11:46:34.962629
GpbMbBNP-NI,932,1413,652,0,15833,387876,2019-04-06 11:46:36.033629
v-vx6GpTBkc,451,1559,660,0,15816,913351,2019-04-06 11:46:37.102629
jRq7HXR17gI,988,2130,1071,0,14866,915740,2019-04-06 11:46:38.171629
JuhWVxLtfWQ,70,142,48,0,2310,345365,2019-04-06 11:46:39.242629
QsK6c2dRhv0,99,301,234,0,3535,372822,2019-04-06 11:46:40.516629
MVyvV0tOOjw,126,5553,1246,0,97603,3751756,2019-04-06 11:46:41.591629
hHFuZVGpBC0,651,2670,1704,0,30302,2237355,2019-04-06 11:46:42.658629
ffgzh93MdQM,390,7316,240,0,29866,736529,2019-04-06 11:46:43.739629
Nkl-k_rjn_U,184,956,3128,0,46756,13256641,2019-04-06 11:46:44.815629
8UHMSVOHddE,274,520,658,0,13300,1235024,2019-04-06 11:46:45.888629
DCUD9kjYOAk,180,4329,640,0,85593,2143598,2019-04-06 11:46:46.956629
iXfHlch1Lso,245,1166,1707,0,22444,1499859,2019-04-06 11:46:48.020629
Sg_Gmb0ntfw,43,97,311,0,1446,4514225,2019-04-06 11:46:49.083629
FhwktRDG_aQ,160,10131,2570,0,112473,5143815,2019-04-06 11:46:50.153629
kjC1zmZo30U,133,5301,2593,0,60621,11554872,2019-04-06 11:46:51.223629
JR06IhY4C2A,318,8188,880,0,6833,1021938,2019-04-06 11:46:52.349629
FFsp5b4AUTE,302,17020,19783,0,98601,10465721,2019-04-06 11:46:53.432629
Z4qNw1dPuNI,585,3609,673,0,45362,953377,2019-04-06 11:46:54.511629
vus2jCm8H0U,689,2517,876,0,52451,1316742,2019-04-06 11:46:55.584629
DfxhWPvhFCQ,102,1491,2666,0,8228,816073,2019-04-06 11:46:56.651629
Gzy_nCkn88U,726,14179,4724,0,118219,6879768,2019-04-06 11:46:57.721629
z1Fvrmf4BXc,603,0,13752,0,441765,13582248,2019-04-06 11:46:58.795629
B2W7c3XRBwQ,710,2972,376,0,22406,780711,2019-04-06 11:46:59.871629
7gdoj1ViJ8M,394,2485,409,0,14399,422522,2019-04-06 11:47:00.941629
sIMChzE_aCo,160,4786,1864,0,35553,14463117,2019-04-06 11:47:02.013629
WAX8tyQnTpU,879,2995,652,0,39216,1029510,2019-04-06 11:47:03.106629
0r-zYs6NQu8,290,41993,2665,0,126828,4966022,2019-04-06 11:47:04.166629
LLiXwMQW_VQ,387,3396,9848,0,57799,13150166,2019-04-06 11:47:05.241629
T3-BzlYEhQA,190,644,178,0,13706,330580,2019-04-06 11:47:06.319629
EL1wN_ihL_E,294,3227,2670,0,69511,6311487,2019-04-06 11:47:07.413629
bWL_MVbpGT0,887,8186,1795,0,90576,2161984,2019-04-06 11:47:08.491629
vvUe5hNEXwE,217,1076,209,0,3082,551228,2019-04-06 11:47:09.563629
2XQft9iwSqg,450,5896,900,0,94507,3156149,2019-04-06 11:47:10.637629
wQFsKrYLd10,895,413,112,0,8804,318795,2019-04-06 11:47:11.708629
XCrJ3NflOpE,198,1082,102,0,15217,488128,2019-04-06 11:47:12.794629
PHLY4a5fTjU,1098,12479,4222,0,206595,10363043,2019-04-06 11:47:13.869629
_vrcsnkXCI8,702,5599,442,0,38335,558970,2019-04-06 11:47:14.936629
9DUfFHaUpxg,208,3134,701,0,60418,2514039,2019-04-06 11:47:16.018629
9x8JN8zDqis,613,6564,4354,0,58988,1247215,2019-04-06 11:47:17.131629
trWLY6NrS2Q,420,5114,1606,0,80497,2300024,2019-04-06 11:47:18.209629
NC-TF0SPzzM,330,502,510,0,24655,2731113,2019-04-06 11:47:19.273629
_IoOJu2_FKE,240,3719,1361,0,32402,3488914,2019-04-06 11:47:20.338629
5mar5AHglGI,861,1787,1286,0,35480,982305,2019-04-06 11:47:21.411629
umPDFJkH3_M,186,959,625,0,9135,329916,2019-04-06 11:47:22.478629
XKrV_JqZX1Q,523,2578,2079,0,67775,9138795,2019-04-06 11:47:23.552629
22iCU_bsApA,411,2274,333,0,7717,682464,2019-04-06 11:47:24.621629
IgUlowmSeHo,433,2039,607,0,25847,748560,2019-04-06 11:47:25.714629
43hsIO_Jxtg,384,1229,300,0,20724,1543643,2019-04-06 11:47:26.782629
ZUFRInhV4YE,0,0,0,0,0,0,2019-04-06 11:47:27.876629
-4s2MeUgduo,520,2111,1032,0,90111,1166668,2019-04-06 11:47:28.960629
szFrHKoD1GE,330,42736,7663,0,133454,5589073,2019-04-06 11:47:30.039629
bVMVxJJ7P8M,298,2753,713,0,38595,2438271,2019-04-06 11:47:31.100629
pmMjkMtpnTc,239,101909,33317,0,1081135,49921239,2019-04-06 11:47:32.162629
Biex1XR_mpo,279,5055,978,0,91780,5629122,2019-04-06 11:47:33.294629
jzIE_oKG9PU,747,5837,3424,0,109462,9249531,2019-04-06 11:47:34.368629
qPZ38A7nhqY,527,994,641,0,10351,724142,2019-04-06 11:47:35.435629
OZsYiWBgFOk,126,1780,3099,0,15257,6427692,2019-04-06 11:47:36.505629
UmXbLTbi8Hg,71,1533,1419,0,50359,1688589,2019-04-06 11:47:37.567629
c1npkEoEtos,94,2145,1906,0,47724,2359615,2019-04-06 11:47:38.668629
Q9vZHbcx6cQ,193,6070,7847,0,220907,20301380,2019-04-06 11:47:39.735629
IlkBLwl4aBM,208,72270,16087,0,1190417,64953417,2019-04-06 11:47:40.816629
H2nY7Tu1Qgs,999,7684,2624,0,107858,6322656,2019-04-06 11:47:41.898629
54BVvP7zvDQ,257,5304,2902,0,120286,6938444,2019-04-06 11:47:42.972629
OcTw2b0Ho-8,796,23882,5708,0,98392,3606013,2019-04-06 11:47:44.040629
4FEcHK-c2VE,755,4086,1636,0,74237,3983105,2019-04-06 11:47:45.104629
mwgUesU1pz4,136,1440,1072,0,20617,2877325,2019-04-06 11:47:46.183629
rwFfo61fVSY,21,861,344,0,7391,670096,2019-04-06 11:47:47.286629
Vp40y-048MA,200,460,2616,0,4288,516102,2019-04-06 11:47:48.363629
zGD3Qvb04gc,724,352,163,0,2433,386199,2019-04-06 11:47:49.445629
Hu5FZYlCfc8,98,902,662,0,29083,664082,2019-04-06 11:47:50.507629
jYwgqUUx_7s,270,1009,565,0,52670,2460269,2019-04-06 11:47:51.578629
10ndJuFP1PY,440,1423,648,0,18889,1464345,2019-04-06 11:47:52.658629
YML2DM0K8DQ,215,728,1909,0,24994,4543513,2019-04-06 11:47:53.730629
dx9mF1KJr0s,226,5725,3435,0,148285,8654703,2019-04-06 11:47:54.798629
dRfvXL-m7O8,834,3468,1040,0,47213,2534529,2019-04-06 11:47:55.880629
BGszdLW-VqM,815,918,156,0,11162,262646,2019-04-06 11:47:56.946629
0NWKUHl6JLY,702,3706,1683,0,13628,565980,2019-04-06 11:47:58.007629
zkrq7Kpd1so,0,0,0,0,0,0,2019-04-06 11:47:59.112629
3iUfzN4RAB8,661,16580,9937,0,74286,5153501,2019-04-06 11:48:00.182629
m1-rpd3S-48,197,23602,9647,0,490880,23553134,2019-04-06 11:48:01.252629
l_IFnDydIeQ,180,1713,1277,0,51442,3138376,2019-04-06 11:48:02.327629
4csQhMHvQWk,178,1559,796,0,33370,2005788,2019-04-06 11:48:03.400629
kD-_iyS95AQ,247,3913,2340,0,80087,6601661,2019-04-06 11:48:04.471629
PFH046Fh3ps,113,2567,3062,0,25948,2598453,2019-04-06 11:48:05.542629
RFHH8bSdLr8,693,1934,752,0,35729,784150,2019-04-06 11:48:06.614629
ycy30LIbq4w,201,36496,13506,0,856229,62140676,2019-04-06 11:48:07.691629
ZwoDYJWWXW0,236,13034,6720,0,247850,13418909,2019-04-06 11:48:08.777629
sKLREPyI-dY,54,2809,3868,0,48185,3038468,2019-04-06 11:48:09.847629
KWDUojLbxn4,832,0,1914,0,52286,1082547,2019-04-06 11:48:10.915629
i47zrx24dpY,536,1525,805,0,33185,662843,2019-04-06 11:48:11.989629
0oBodJHX1Vg,387,2338,1441,0,20776,1831009,2019-04-06 11:48:13.058629
BkpwPKZb_Zo,221,2408,1019,0,66227,1987656,2019-04-06 11:48:14.129629
-R9F2_D76TE,568,1274,381,0,10765,479741,2019-04-06 11:48:15.210629
Rm_zQP9JIJI,309,2010,1468,0,14473,731254,2019-04-06 11:48:16.286629
5xvOk7fo-K8,175,145,88,0,2262,174037,2019-04-06 11:48:17.365629
vDtyaRoonx4,630,93446,22531,0,735447,20731038,2019-04-06 11:48:18.450629
Ud5Lq7D5YvU,26357,4957,8494,0,8804,490616,2019-04-06 11:48:19.556629
nsjPEcRq_0c,535,5292,1352,0,102562,2061512,2019-04-06 11:48:20.625629
9WFf9XY5rME,409,3055,2365,0,74559,4579195,2019-04-06 11:48:21.710629
FwENtwtY0EI,529,14094,8899,0,113579,6321622,2019-04-06 11:48:22.781629
jhEBBGOD7es,353,3625,3565,0,111897,11849813,2019-04-06 11:48:23.851629
fJZht2-Kg3w,801,1006,559,0,30187,2081308,2019-04-06 11:48:24.927629
3nwwX-DEH1M,188,8627,3771,0,34351,4371428,2019-04-06 11:48:26.001629
bH8fQoYfZe8,195,1549,459,0,26554,810683,2019-04-06 11:48:27.073629
psnbQ_sF-yE,248,7730,13341,0,201884,8304302,2019-04-06 11:48:28.179629
oLrOtjfn1rw,156,974,708,0,13741,1789841,2019-04-06 11:48:29.246629
wD5YzBDSXv8,193,3294,2565,0,27466,3116405,2019-04-06 11:48:30.323629
NZxVghfY6dk,140,4634,5484,0,9082,1469987,2019-04-06 11:48:31.399629
eSHe32cEKqI,376,2256,1472,0,39032,2314929,2019-04-06 11:48:32.471629
mhog9LEMCDY,235,6132,4088,0,133441,7599934,2019-04-06 11:48:33.537629
aNvRdg1lR7c,152,2518,3460,0,12078,5142853,2019-04-06 11:48:34.624629
Ii3Rr4-Pxow,1106,6489,3648,0,122620,3030243,2019-04-06 11:48:35.693629
_fjfo256p6s,215,1073,1589,0,21649,2921123,2019-04-06 11:48:36.764629
UwbO_xb1-Xo,464,0,0,0,0,1716810,2019-04-06 11:48:37.847629
VVMCz04CmlA,659,14629,8284,0,242719,13160056,2019-04-06 11:48:38.917629
rdeQT7KkqM8,705,10244,5921,0,142222,9302130,2019-04-06 11:48:40.000629
b8GGWHGkx3Y,1302,3754,1851,0,21657,931752,2019-04-06 11:48:41.087629
EU-eQpCqBXQ,455,19676,12348,0,319903,15117979,2019-04-06 11:48:42.166629
CP5Ro3oy-ec,481,9854,9337,0,73634,14488963,2019-04-06 11:48:43.228629
SONGEiVMygg,399,4998,1350,0,42972,5247528,2019-04-06 11:48:44.293629
hDEc4ImIVHk,422,31519,32398,0,19568,960972,2019-04-06 11:48:45.361629
vGTTSdrV37U,120,1721,892,0,17703,1173698,2019-04-06 11:48:46.437629
MsPOzYbEUqo,252,1555,4558,0,21049,852199,2019-04-06 11:48:47.532629
7Tivcf-zIOU,190,2341,3045,0,22355,536392,2019-04-06 11:48:48.624629
w77zPAtVTuI,190,9524,2484,0,199741,8229993,2019-04-06 11:48:49.690629
Gl_uGsdG4Do,135,4693,459,0,43307,1048725,2019-04-06 11:48:50.778629
b191evqWAwE,551,354,111,0,2177,345247,2019-04-06 11:48:51.857629
_rBaHuQi9gQ,881,1748,759,0,26320,702059,2019-04-06 11:48:53.012629
bjG8nKYCEBQ,222,617,89,0,3120,197043,2019-04-06 11:48:54.087629
OPdmg58S9ZM,64,187,356,0,2095,716281,2019-04-06 11:48:55.171629
G63TF6OMa_8,91,3839,1242,0,43643,4184249,2019-04-06 11:48:56.256629
anDIlMVgNwk,158,2896,643,0,44352,4994744,2019-04-06 11:48:57.316629
zwEn-ambXLw,262,693,430,0,23259,924881,2019-04-06 11:48:58.449629
DjjBg8hTaPo,172,888,345,0,10166,508642,2019-04-06 11:48:59.526629
hA8lElh7LFg,63,33006,11863,0,142871,2292791,2019-04-06 11:49:00.599629
pP6r2Gy_dTs,591,2201,1481,0,34048,2308017,2019-04-06 11:49:01.672629
xfdUIY8rEmA,931,11474,1111,0,56937,1078220,2019-04-06 11:49:02.736629
jHZTzXteoU8,1286,2209,614,0,31122,792341,2019-04-06 11:49:03.793629
N0eu6U9PSbM,279,894,760,0,26256,1715293,2019-04-06 11:49:04.863629
gaJMEgf31c4,474,1877,776,0,47830,1899541,2019-04-06 11:49:05.944629
PdbJBDNotf8,529,3947,811,0,39730,2171670,2019-04-06 11:49:07.020629
bweX9_u7S0Y,280,1121,257,0,3380,487696,2019-04-06 11:49:08.094629
e9XbKS9xWD0,216,7038,2157,0,117515,5481914,2019-04-06 11:49:09.196629
r-8NzNW6mXs,171,582,523,0,12995,517604,2019-04-06 11:49:10.262629
EjW7WzozgI0,293,21531,15965,0,261613,33618927,2019-04-06 11:49:11.328629
MIQKlHSD89E,221,15113,3692,0,285508,12203160,2019-04-06 11:49:12.404629
p-bGJ6W1Im4,47,658,240,0,11801,831294,2019-04-06 11:49:13.502629
qzLkSAVD8gA,468,785,223,0,21884,771750,2019-04-06 11:49:14.592629
7BdizVgHf8I,612,3065,219,0,18005,607785,2019-04-06 11:49:15.655629
4hrrK3rXrR0,301,1110,322,0,24568,1114562,2019-04-06 11:49:16.724629
XSg9Xc3ie_A,239,1128,715,0,48422,2557057,2019-04-06 11:49:17.793629
0EPY1CKFecs,296,10897,7375,0,86494,4410090,2019-04-06 11:49:18.866629
GeF_5qo00Uw,129,1623,1329,0,20676,2154737,2019-04-06 11:49:19.947629
S9KxqRUcnCU,371,46810,27383,0,1435737,54719107,2019-04-06 11:49:21.037629
2J6bJnwr1rw,760,6141,2461,0,114446,4777618,2019-04-06 11:49:22.118629
R_O5x0LNksM,396,2154,1082,0,41566,4687659,2019-04-06 11:49:23.196629
EWf7P3okX9s,259,40934,966,0,141997,1855906,2019-04-06 11:49:24.270629
EhSXsTSNDyo,172,33331,8673,0,633202,35218687,2019-04-06 11:49:25.344629
nzNGEB1BQuM,1182,6681,1518,0,70552,1184873,2019-04-06 11:49:26.422629
wfkZ2gXl2ak,146,532,231,0,10632,745324,2019-04-06 11:49:27.532629
dikG4vMJG1s,289,8536,3761,0,131806,4301950,2019-04-06 11:49:28.606629
s9ZQ6VuoN1c,1017,690,1652,0,78668,1742125,2019-04-06 11:49:29.684629
YJ25apqV-C8,46,449,1389,0,5848,893227,2019-04-06 11:49:30.774629
uSTNyHkde08,298,2801,703,0,34983,2023201,2019-04-06 11:49:31.838629
5llHhbYjBwY,260,510,110,0,4398,308635,2019-04-06 11:49:32.920629
Qex44E0SywU,196,1937,270,0,13195,393435,2019-04-06 11:49:33.998629
J0epg1oHGbM,81,18069,4107,0,372034,4749375,2019-04-06 11:49:35.086629
u6unJQownW4,230,87851,11576,0,776043,35248167,2019-04-06 11:49:36.178629
4IG0freUoog,548,575,462,0,10166,518325,2019-04-06 11:49:37.274629
9TCdWhmtxCk,854,2578,446,0,25698,529880,2019-04-06 11:49:38.350629
cpxwX6KvWbQ,46,1870,424,0,43955,1780535,2019-04-06 11:49:39.424629
BcruuWQ2_9Q,533,1402,947,0,24492,932383,2019-04-06 11:49:40.491629
AsTdC2RToIA,555,13516,1693,0,126466,4628590,2019-04-06 11:49:41.558629
LC3fWTXZXxE,310,10111,3680,0,110187,2816500,2019-04-06 11:49:42.626629
iz4bGGhf9Xc,827,7167,1335,0,86108,1950658,2019-04-06 11:49:43.693629
APASP1YKH60,598,8139,771,0,134618,3430958,2019-04-06 11:49:44.758629
r8KvT9pZs7k,200,1006,607,0,6251,1412024,2019-04-06 11:49:45.840629
6XxA-4Jp7AU,289,3453,3155,0,29986,2886281,2019-04-06 11:49:46.905629
pnlNqAmCCgw,249,3060,1020,0,50057,1913333,2019-04-06 11:49:47.991629
8EiDiriAmfk,105,7400,3188,0,228631,3537312,2019-04-06 11:49:49.076629
paxgKBUK4wQ,368,16827,7869,0,96886,4817983,2019-04-06 11:49:50.143629
rYcnh7hXOjE,246,857,2085,0,17394,947694,2019-04-06 11:49:51.269629
vlrywa519No,608,1367,639,0,4710,1293727,2019-04-06 11:49:52.338629
L_SyKf-ETlY,243,4082,1997,0,64579,1529110,2019-04-06 11:49:53.425629
pfM1F0fBTo8,605,46719,2681,0,106240,7172203,2019-04-06 11:49:54.495629
qtW9ornyPIQ,735,12904,574,0,57561,1973543,2019-04-06 11:49:55.570629
g3IvVejktJE,150,519,342,0,6222,900775,2019-04-06 11:49:56.635629
zO0dIgvpmfw,440,3694,1119,0,121693,3671710,2019-04-06 11:49:57.719629
PrNRtC3XfWk,826,1368,868,0,15070,448143,2019-04-06 11:49:58.792629
OGPsw2f_HQk,185,5653,2689,0,139747,5673918,2019-04-06 11:49:59.865629
NTN2gD9LJnU,368,1300,405,0,20457,1889779,2019-04-06 11:50:00.946629
UOHURuAf5iY,551,2063,248,0,24379,652336,2019-04-06 11:50:02.028629
mLuzmXLORSg,29,122,89,0,917,266052,2019-04-06 11:50:03.108629
RHpnWg6tdaw,783,2097,667,0,60504,2672474,2019-04-06 11:50:04.205629
b7FxPsqfkOY,1485,1245,141,0,16735,451125,2019-04-06 11:50:05.279629
sjVqDg32_8s,0,0,0,0,0,0,2019-04-06 11:50:06.369629
Ml9v3wHLuWI,272,25352,10990,0,385760,16080821,2019-04-06 11:50:07.439629
DAi3GgwhDR0,93,2420,1557,0,25153,1278638,2019-04-06 11:50:08.507629
tl4I1b6cHKc,246,5393,722,0,117405,1578043,2019-04-06 11:50:09.581629
dKoIPuifJvE,109,860,1696,0,8721,9670255,2019-04-06 11:50:10.647629
tN8o_E_f9FQ,136,12235,7809,0,77913,21402821,2019-04-06 11:50:11.699629
o-BODsf2T68,206,3256,2135,0,134748,12571478,2019-04-06 11:50:12.772629
HxuHo62reRw,384,5107,1357,0,155826,5124763,2019-04-06 11:50:13.842629
5hpuoMilm_4,419,14374,3156,0,253510,4146117,2019-04-06 11:50:14.919629
GskBiFLSayg,134,4898,1098,0,15075,1419253,2019-04-06 11:50:15.995629
f743HmLmJOY,0,0,0,0,0,0,2019-04-06 11:50:17.078629
sTwiDhosVks,331,3291,784,0,78136,4435469,2019-04-06 11:50:18.155629
2WHcBwq2wHc,401,0,5640,0,286859,15607706,2019-04-06 11:50:19.269629
JBTNG-8w5_g,384,3166,892,0,55917,4799101,2019-04-06 11:50:20.324629
yMf3dvNzXbU,226,2211,521,0,24984,1102542,2019-04-06 11:50:21.396629
PH3lTEhNkUk,398,211,120,0,2188,170235,2019-04-06 11:50:22.478629
EZXu7RxBR0Y,206,487,702,0,7663,474185,2019-04-06 11:50:23.546629
YZ1UN5gvLjQ,61,5500,754,0,99128,3188075,2019-04-06 11:50:24.614629
rrwd2_UkmNw,310,1895,813,0,36844,1252522,2019-04-06 11:50:25.688629
m7Ege1M5Pag,637,6676,1582,0,26011,2034566,2019-04-06 11:50:26.758629
X4Ul5vTJ-uk,786,1474,306,0,21998,400230,2019-04-06 11:50:27.827629
bEWLOo12UAU,694,3249,449,0,6918,305248,2019-04-06 11:50:28.900629
sK2RoVVxQsA,166,1266,776,0,6428,701423,2019-04-06 11:50:29.994629
CH3aAnw7XeU,274,2423,639,0,17357,715787,2019-04-06 11:50:31.067629
oZYryYLYIsM,631,2653,253,0,12771,403255,2019-04-06 11:50:32.137629
DRfniGCgW0I,82,1254,494,0,14315,566109,2019-04-06 11:50:33.214629
fPeQR-_JBzU,166,1375,210,0,28362,671126,2019-04-06 11:50:34.280629
1QmPCVW6jOs,481,9694,12125,0,121001,13950479,2019-04-06 11:50:35.348629
CUNq2_VjRn4,39,37785,9195,0,506012,18959256,2019-04-06 11:50:36.426629
rsEne1ZiQrk,229,33349,27017,0,945361,94090694,2019-04-06 11:50:37.493629
CeCgsmTjHjk,1059,30287,7914,0,466194,11961386,2019-04-06 11:50:38.553629
tG-IGNvfrg8,169,3847,929,0,61990,5272726,2019-04-06 11:50:39.629629
e15ZR6XG4Z8,805,4628,4822,0,121507,14231663,2019-04-06 11:50:40.729629
j1f04Jg7IaA,1316,1927,573,0,30558,880475,2019-04-06 11:50:41.800629
T8lWjQRhQXY,259,14049,6084,0,199081,10672173,2019-04-06 11:50:42.879629
3BNg4fDJC8A,664,9687,5538,0,356784,13929278,2019-04-06 11:50:43.957629
b7zWwo9dbiU,887,4502,2123,0,85316,4997767,2019-04-06 11:50:45.036629
RF-Mqs2qC-M,555,52774,19456,0,588130,30340080,2019-04-06 11:50:46.151629
anjMMdSuFuE,71,618,304,0,5940,670567,2019-04-06 11:50:47.250629
JRocY48P0qA,1393,12747,2883,0,43457,2837945,2019-04-06 11:50:48.320629
I2sRc3j7IU0,248,8177,3154,0,165957,8159614,2019-04-06 11:50:49.447629
_pxQcHAMi1E,226,5266,707,0,20660,940846,2019-04-06 11:50:50.528629
BWp5WAFGV60,210,2285,464,0,11238,1088266,2019-04-06 11:50:51.609629
kxkrdLI6e6M,417,2715,680,0,75989,1378045,2019-04-06 11:50:52.690629
mE5bohQxxx0,303,1674,212,0,6891,213567,2019-04-06 11:50:53.770629
J15vfXqnwWw,83,6262,2188,0,63238,6517722,2019-04-06 11:50:54.832629
3lgcBZdMZxM,1079,4151,2418,0,17191,999402,2019-04-06 11:50:55.902629
bNcj9iR956M,158,1136,811,0,21872,1661823,2019-04-06 11:50:56.979629
ET6XGZqOyjY,519,10499,6775,0,139426,4604948,2019-04-06 11:50:58.054629
l9jZFwwZQJs,297,9626,12262,0,156162,6480976,2019-04-06 11:50:59.132629
-NIP2zgVsRY,611,4976,628,0,27378,1467090,2019-04-06 11:51:00.209629
CiFnp-oKZQc,554,828,367,0,12546,1368988,2019-04-06 11:51:01.284629
g-F3A9n9BLg,385,1767,1145,0,76170,3236345,2019-04-06 11:51:02.347629
ZcCp7488puc,252,27889,5232,0,388862,13808246,2019-04-06 11:51:03.422629
zOLbPvwK7-Q,390,1585,288,0,7061,701357,2019-04-06 11:51:04.501629
pwYa2LyCans,601,7552,528,0,30826,805373,2019-04-06 11:51:05.569629
6_DgXvcfhYg,181,1530,1097,0,27162,1864282,2019-04-06 11:51:06.649629
VlOq_4lmpzE,409,2371,925,0,45618,1215744,2019-04-06 11:51:07.727629
d2TrEsA3nzg,227,1653,655,0,31583,1286745,2019-04-06 11:51:08.795629
dVQ6rwaZ648,495,1743,710,0,27471,1125549,2019-04-06 11:51:09.855629
f3mOQCjL10g,344,1949,4840,0,210167,13043948,2019-04-06 11:51:10.928629
DV1OqgHb3jc,603,77150,27193,0,411923,11737967,2019-04-06 11:51:11.999629
bc5BnTYRgx8,854,18885,6852,0,159828,8681214,2019-04-06 11:51:13.075629
42FRgdjveGU,71,2080,1974,0,34046,2068882,2019-04-06 11:51:14.143629
JDmse8M-3-Y,200,22922,11886,0,239350,6009951,2019-04-06 11:51:15.226629
OYcv406J_J4,107,2476,2458,0,14320,695700,2019-04-06 11:51:16.297629
v85VNXT0Euk,177,467,588,0,2146,410815,2019-04-06 11:51:17.368629
CV3SaepBEYI,181,9851,20535,0,47185,1359960,2019-04-06 11:51:18.439629
XkGTE4WMMko,262,3729,1154,0,27372,741723,2019-04-06 11:51:19.519629
aFMUPcuSsJs,95,663,1834,0,4277,3135590,2019-04-06 11:51:20.591629
Me8jYR9Q0kw,451,20714,13276,0,269452,6504238,2019-04-06 11:51:21.669629
SSM4cT0chPU,987,1274,849,0,17437,541722,2019-04-06 11:51:22.751629
dc89yyOS0Z8,218,0,49467,0,1439625,116407324,2019-04-06 11:51:23.822629
xXf2ct7C2fQ,31,7180,3939,0,26154,1753372,2019-04-06 11:51:24.894629
VaGcPRMY5UM,211,7797,13523,0,278279,26491001,2019-04-06 11:51:25.995629
RiGFGXd9Xvs,440,36670,4077,0,141584,8819368,2019-04-06 11:51:27.062629
4Mayo-iUQDk,95,87,64,0,728,931914,2019-04-06 11:51:28.148629
UYDAgS2Mr6M,953,2459,368,0,6516,531720,2019-04-06 11:51:29.235629
YHdOh90kGHQ,223,5234,1103,0,76227,1621997,2019-04-06 11:51:30.317629
LDS8SeO6hyg,205,1467,576,0,35980,2772688,2019-04-06 11:51:31.375629
km5FAAQLUT8,131,3339,2316,0,95652,3158388,2019-04-06 11:51:32.445629
WOAvDQNNaCA,228,730,403,0,21334,967086,2019-04-06 11:51:33.543629
8dHNmfLJeR8,256,2439,957,0,21008,3016417,2019-04-06 11:51:34.614629
