video_id,views,likes,comment_count
UpGPcHrVUZI,4,4,4
Upems4CB_ps,2,2,2
UqItlHUSN-4,8,8,8
UrSxvUc5R6Q,1,1,1
Ut7e-0X8lds,3,3,3
UuCq8mtK8J4,7,7,7
UuETCtbExnM,1,1,1
UuR8UhMTw5U,7,7,7
Uv2LvQ0FEvo,8,8,8
Uvh3v1BkJ-A,5,5,5
UwbO_xb1-Xo,13,13,13
UwdLlnPaRAU,6,6,6
Ux7f_eqeLYw,4,4,4
Uy7yJdq1yhg,13,13,13
UzQP7u-IOxg,7,7,7
UzeIb-TZo_I,13,13,13
V-F7tpdPZ-E,3,3,3
V0HCZ4YGqbw,8,8,8
V15BYnSr0P8,6,6,6
V1LBWKqQpfI,5,5,5
V1Pl8CzNzCw,17,17,17
V1oBoGdrVTs,2,2,2
V1rt0t21vQw,8,8,8
V2fw7u1epLg,3,3,3
V3EYjVPRClU,8,8,8
V4dqF7UOspg,6,6,6
V4kfrZSejVc,7,7,7
V59YAu9l-gY,6,6,6
V5cOvyDpWfM,7,7,7
V69XYIRjKww,5,5,5
V6ElE2xs48c,25,25,25
V6wWKNij_1M,7,7,7
V7E7huN3CPU,7,7,7
V8-JfSXPDp0,5,5,5
V84c6CqZ3dE,4,4,4
V8OUVHlpnag,4,4,4
V8d6oQPQmX0,8,8,8
VA7Y_Psp5l4,9,9,9
VAUHZYf_aKY,12,12,12
VA_P3p7MI98,6,6,6
VAk6bUhETHM,8,8,8
VFnXRntc9XA,6,6,6
VFreC_yfQqs,5,5,5
VGykknw9eCM,6,6,6
VH-DA0YgHHU,8,8,8
VH4pgiB5xu8,5,5,5
VHXPFrOfndg,5,5,5
VJlSq6h0LNg,3,3,3
VKW64fQwzRc,5,5,5
VKY5Ws1Ys1w,3,3,3
VLxl1UeuwHY,9,9,9
VMRIc4ayRlM,2,2,2
VNigGwmovdA,6,6,6
VNqrILFD5h0,7,7,7
VPJ7BcVsOUU,6,6,6
VQbYbElYjK4,5,5,5
VQdKe6_3PAU,6,6,6
VQhIUzPJi8o,9,9,9
VQm_Y7wEzGQ,7,7,7
VRHhT9f6e0k,1,1,1
VRJmcxCrAOA,7,7,7
VRiJHZU0Fxg,2,2,2
VSJ0STT8JRw,6,6,6
VSVXhc5LlII,4,4,4
VTVLcK2zybM,3,3,3
VTVQUw1SJ2U,7,7,7
VUBxPuyUD7w,1,1,1
VUbsFtLkGN8,1,1,1
VVMCz04CmlA,13,13,13
VVxQ9HC2aeY,6,6,6
VW-5B_g8CrY,3,3,3
VW2xRR75lKE,5,5,5
VWFoCcbXqAw,5,5,5
VXFQWu55vO8,5,5,5
VXQ1FD77egw,7,7,7
VY1eFxgRR-k,9,9,9
VYOjWnS4cMY,25,25,25
VY_77F8TXe8,1,1,1
VYmfEx3taAM,8,8,8
V_jU_ssWvc4,12,12,12
VaGcPRMY5UM,11,11,11
VbunGI4fryc,2,2,2
VdugkldCx10,5,5,5
VeXoFFxxUyc,13,13,13
Vf76O7y-7pk,1,1,1
VfAOl67WcLY,8,8,8
Vfugwq2uoa0,2,2,2
VhI2EpAIcm4,7,7,7
VhexfxLPgTE,6,6,6
VifQlJit6A0,6,6,6
VioegwSjypk,6,6,6
VjEyUUQP1s8,4,4,4
Vk-HI3SDoH0,4,4,4
Vkuj0IaeH3s,6,6,6
VlOq_4lmpzE,8,8,8
VlZ1SWLBfPE,5,5,5
VllA1V5M38E,12,12,12
Vm4Xn5vjqRA,3,3,3
Vn-l53PbEIQ,2,2,2
Vnn1FhYULrA,7,7,7
VoAzRs3sE70,4,4,4
VoUEz9yQJ8w,3,3,3
VonJ4ASDO40,5,5,5
Vp40y-048MA,5,5,5
Vq5cYJ4vtvk,5,5,5
VqcHUdHQ1u8,8,8,8
VsY00LXLa0k,2,2,2
VsYmwBOYfW8,1,1,1
VuyaBA4h4uk,4,4,4
VvEGctiW7io,10,10,10
Vvya3yofDY4,1,1,1
VwAnsAUYnw4,10,10,10
VxWhgFU7nWE,7,7,7
Vxww9Ap3DdM,3,3,3
W-FxnLAnlGg,6,6,6
W-KEuvd3S-Q,6,6,6
W0Anp0wmXek,2,2,2
W3FH1scDhfA,4,4,4
W7SZmMW6Ow0,1,1,1
W7Vf8NiqSu8,3,3,3
W7a8qyJ5W74,6,6,6
W86cTIoMv2U,1,1,1
W8_T7MMywcs,6,6,6
W8mkksk1Ouc,8,8,8
W8vXDp7NuFs,4,4,4
WACO9TqZEh0,12,12,12
WAX8tyQnTpU,6,6,6
WArjc_PF2b4,1,1,1
WAwRrtH-4Lg,7,7,7
WB8ozD7l02w,6,6,6
WBxwX1myxqc,11,11,11
WCKG9J1d5iE,8,8,8
WD6ZMcLxCO0,1,1,1
WF82ABLw8s4,8,8,8
WG8JK-cPu-g,1,1,1
WI06POju7UQ,3,3,3
WIV3xNz8NoM,28,28,28
WIWb8f1WIyQ,11,11,11
WIkBvAmXyGU,1,1,1
WIp-QvvbsEw,5,5,5
WKPIEWcGoVo,7,7,7
WKcYTvyoidw,6,6,6
WKdt-UxuPxM,2,2,2
WKfVxoPO_Qc,3,3,3
WKrnYjpmcpE,6,6,6
WLagbArQsuE,5,5,5
WLeUt-jBE4Y,10,10,10
WMefea9aYNA,3,3,3
WMs3NOW1TDs,13,13,13
WNs7fkbANM8,7,7,7
WOAIo9G9rIY,12,12,12
WOAvDQNNaCA,6,6,6
WOUZxG1JcGI,6,6,6
WPZfIKy7LWo,14,14,14
WPkIJ5qlEhU,4,4,4
WQd6x4KmVhA,11,11,11
WS7f5xpGYn8,13,13,13
WTyNJOXycQk,2,2,2
WUFpGGe8U_E,7,7,7
WXTNngJsBrI,17,17,17
WXlr35jV3cw,3,3,3
WXyLdg4mJxo,5,5,5
W_pH4u5-NhE,3,3,3
WbOuZDPU7iI,4,4,4
WbQUT3vNUtE,8,8,8
WbYqfpnw7sE,3,3,3
WbgIREVg2JU,13,13,13
WcjPlOmDtKw,1,1,1
WdOGSNQP9b4,12,12,12
WeOwqu6gOPs,7,7,7
WemDKlmMAIs,12,12,12
Wen6VQS6NG4,7,7,7
WeyLEe1T0yo,2,2,2
WfPu9Jrcpuk,13,13,13
Wff1pf2EdS4,5,5,5
Wfoy_OvNDvw,3,3,3
Wh1L0rOaa88,13,13,13
WhJIUtMK1tU,11,11,11
WiQeLGqBfcs,3,3,3
Wiq7z_HS5DY,2,2,2
Wk6Z7HLpx8s,7,7,7
WkZVm_o3Sy4,5,5,5
WknsomB28mE,14,14,14
Wl7V4LwkfQE,6,6,6
WlN04DM8ol0,3,3,3
Wm8QlNCk-wg,3,3,3
WmNGq56WMLE,3,3,3
WmQR7X9SdeU,5,5,5
WmYCUljsrDg,5,5,5
Wo5XO8Y8lzE,8,8,8
WoFqmF9GHWg,2,2,2
WpTjFhA09kQ,5,5,5
Wpm07-BGJnE,15,15,15
Wpr2WvQn-kg,1,1,1
Wv0MKHbtcQQ,2,2,2
WvV5TbJc9tQ,6,6,6
WwyqQ-o6zHA,3,3,3
Wwyxaow1wWg,4,4,4
WyWqEFeKX2E,6,6,6
WyZz9muaKFc,18,18,18
WyuPSLj_6aw,7,7,7
Wz_YwUpNOcw,12,12,12
Wzq4qbNRFrw,12,12,12
Wzvr_rtI82w,5,5,5
X-5yy4ETxlQ,1,1,1
X-eRc9PF3TU,4,4,4
X-zPrXJpiAw,5,5,5
X212iTIMfYU,4,4,4
X26e3rK5SSM,5,5,5
X2BfTXIwABo,8,8,8
X3gKYTc6lbw,3,3,3
X41ArlJVNYc,6,6,6
X4Ul5vTJ-uk,9,9,9
X58fcXjR-pg,1,1,1
X5DWRXTOUD0,7,7,7
X5YJU6_Mfpg,7,7,7
X6h2BE8-w0M,2,2,2
X6iJ0hPpGec,7,7,7
X7flefV8tec,2,2,2
X8XHLakfV5U,2,2,2
X9Qh8vsSE-c,17,17,17
X9QiHlEC22U,5,5,5
X9fHoWLf1w0,3,3,3
XAzqBDFs418,7,7,7
XCrJ3NflOpE,6,6,6
XCz66YlNbPQ,1,1,1
XGd1dq1BatM,15,15,15
XHkAjUVoQME,7,7,7
XHpEJRsHefM,5,5,5
XI1tgzimsRc,3,3,3
XIZmIl9SsXk,6,6,6
XIxZLrruFpg,6,6,6
XJBvP-NZJ9U,1,1,1
XKQa1vx-oNY,4,4,4
XKSHDDBAd1w,2,2,2
XKl8Wg25DrM,12,12,12
XKrV_JqZX1Q,2,2,2
XMdBA8KkQiY,3,3,3
XOxB-WE3R7U,9,9,9
XP32nDUMYS8,11,11,11
XPVxL-YUOwk,8,8,8
XPrHD-7jjUs,6,6,6
XQSvN2Wd5MQ,3,3,3
XQmI7hTE4Jw,1,1,1
XSP5yHZN1I4,5,5,5
XSg9Xc3ie_A,1,1,1
XT3gEidTKAc,6,6,6
XUIwpXq_jBo,12,12,12
XUqRem0W8L8,11,11,11
XVKg8uPSb5s,7,7,7
XWrB4qOF_UA,12,12,12
XXRBLyQQ78A,13,13,13
XXXqaYls50o,5,5,5
XY5OYFc1tzU,1,1,1
XYfulkXyDHU,1,1,1
XZo5o1Y0h9o,8,8,8
X_tYrnv_o6A,8,8,8
XaKDp3ijSx0,17,17,17
XblV5A1PlDo,7,7,7
XbuQAbG2AZ0,5,5,5
XbxRqlHtKUE,19,19,19
Xc675sarBYc,9,9,9
XcSMdhfKga4,13,13,13
XcUiOyKclOI,7,7,7
XcdLVKYsHHU,3,3,3
XcqS9okipTU,11,11,11
XdNOI-q70q4,22,22,22
XeLIvgsYdFI,9,9,9
XgbFJUpbk8A,1,1,1
XiHiW4N7-bo,20,20,20
XiIShINrftE,6,6,6
XisRqF3ympA,2,2,2
XkGTE4WMMko,6,6,6
XkVwqEdYlNA,7,7,7
Xk_Gv89jzas,1,1,1
Xl38SuxyrgM,1,1,1
XltvwqBZIPc,9,9,9
XoAf_I3ULwE,2,2,2
Xpv-sEKl1B4,27,27,27
Xpw0ts8RTfk,5,5,5
Xqy62kBAiLk,4,4,4
Xr2rgT9uEnA,25,25,25
XrDlDj9DfZs,2,2,2
XrvedhkDN5A,14,14,14
XsVy4ImgM0o,6,6,6
XspEs1x9cPU,3,3,3
XtlLI_pBC3s,7,7,7
XvHSlHhh1gk,1,1,1
XvHgyZYz2LY,3,3,3
XwDTzD75fT4,13,13,13
Xx1tK0RyZxs,3,3,3
XxBr02E3C0k,1,1,1
XxvQIaCJ9Xw,5,5,5
Xyb1fsPG-Xk,7,7,7
XzvHSMEBFjE,11,11,11
XzzQL96yAwE,14,14,14
Y-R3QdTGeLg,9,9,9
Y-iFgDK_D5s,7,7,7
Y0D0s9eIKuw,5,5,5
Y0KgYB3wIGo,3,3,3
Y1IMfvF8aQ0,3,3,3
Y1n8F4uClUU,8,8,8
Y2-JjnW3w2g,3,3,3
Y26pMy4jf8U,5,5,5
Y3TmKEeBUMM,2,2,2
Y4357OXULfc,7,7,7
Y62ExbHI4Yk,7,7,7
Y6eKxjMA9ek,1,1,1
Y6sVQu-6uL0,4,4,4
Y6zucdAzNi4,9,9,9
Y7u45kMINgE,1,1,1
Y8JGfi4MJ8k,3,3,3
Y9nDagqKL7Q,7,7,7
YA9DiShszX8,3,3,3
YBgabneSziQ,10,10,10
YBpdL9hSac4,11,11,11
YDyqnYhxTTw,1,1,1
YEGhKwpEKEw,12,12,12
YF6xzqOfCD8,6,6,6
YF8415hDtEg,2,2,2
YFHHGETsxkE,13,13,13
YGOesyoKLI4,1,1,1
YHDbsyyjld0,1,1,1
YHTnun3zpNk,9,9,9
YHdOh90kGHQ,5,5,5
YI3tsmFsrOg,28,28,28
YJ25apqV-C8,8,8,8
YKWGQyz-oLw,18,18,18
YKkp4jZlIfQ,2,2,2
YL9sNrOlK-I,5,5,5
YLPNjaAOrBw,2,2,2
YML2DM0K8DQ,14,14,14
YMdo_0H1thU,7,7,7
YNpCXG66_PA,5,5,5
YOrIZowHR5I,4,4,4
YOxo2IUFnr4,8,8,8
YPHDFdk_BW8,1,1,1
YQ1cEC6FZRg,9,9,9
YRRczTwopgA,6,6,6
YS2y_12IWlA,10,10,10
YSVLsQ6VBdM,4,4,4
YVfyYrEmzgM,6,6,6
YWVylysTNIA,6,6,6
YXNeKeROiXA,2,2,2
YXTzMOmmEfE,6,6,6
YYLzss58CLs,2,2,2
YZ1UN5gvLjQ,9,9,9
Y_8PXU6_BR4,5,5,5
Y_VQkw9MJA4,3,3,3
Ya_trIAWIXA,17,17,17
Yb2YuC7UbwI,9,9,9
YbHdBoHMxK4,3,3,3
YbQ-NgaCntk,9,9,9
YcCrw6d3UX4,6,6,6
Ye4z35i1b2Q,4,4,4
YfOHh5mt9SM,6,6,6
Yg8jdBLTtfo,16,16,16
Yhea380bYp0,6,6,6
YiSsAjNtsFc,3,3,3
Yiq8YjQC6Rw,17,17,17
YjBB89qsupM,6,6,6
YkLzdHTv3G0,8,8,8
YkfsQKs659k,5,5,5
YlpXoQEqBWI,2,2,2
YlvCVbfS9M0,3,3,3
YpUDblEURdY,8,8,8
YpnV0M6XTc8,7,7,7
Yq4_YocuVeg,3,3,3
YqC5loCFMtk,10,10,10
YqH4eWR7jDQ,1,1,1
YrVTJd6mvpE,6,6,6
YrlVffqU7sY,4,4,4
YrzxVhbDc-4,6,6,6
Ysh3Z_rOa_U,4,4,4
YskVs5VyqHk,3,3,3
YsufMtUOXtI,8,8,8
YtbArdw9oHc,1,1,1
YvEGAcgpwqQ,13,13,13
YvcIeSfaB3c,1,1,1
YvfYK0EEhK4,8,8,8
YvjhDjUbFyU,7,7,7
Yxv5EY-JwmU,1,1,1
YyGq2vjv7Qs,4,4,4
YywJykbEllU,11,11,11
YzTWzK2Ke5Q,4,4,4
Yz_VzJ4_OOo,5,5,5
Yzx_tSlifIw,3,3,3
Z-0bYA5iZDo,1,1,1
Z-dLdCXhapc,6,6,6
Z00-9MhEw5o,6,6,6
Z0JupszeKIo,6,6,6
Z0vLiQLpsc8,6,6,6
Z1rZAT2GtmI,4,4,4
Z2Y8jGrkrDc,7,7,7
Z2ttpo7c95s,14,14,14
Z3OZyb2iWqQ,1,1,1
Z48OG9917mg,6,6,6
Z4qNw1dPuNI,14,14,14
Z7GkGeZrb2Y,2,2,2
Z9Mscw3O2XA,3,3,3
Z9cB0TjfIkM,7,7,7
ZAD3JJvMWjA,3,3,3
ZANqw73F9Pw,5,5,5
ZAQs-ctOqXQ,5,5,5
ZAzk_L70t1s,6,6,6
ZB7_1CoKntI,12,12,12
ZBXZojt6dpM,6,6,6
ZCEgDAYzyRw,11,11,11
ZCNyOsPh2ng,3,3,3
ZCPwpcurYns,14,14,14
ZDk03lHV47Q,6,6,6
ZEWi-0Q_bpg,2,2,2
ZEkImgh--PE,13,13,13
ZEqWh6fl_sA,5,5,5
ZFwylDNpgFc,5,5,5
ZGmmiuiVEnU,1,1,1
ZHbT3LWwsQ0,1,1,1
ZIbI0ekrrZU,13,13,13
ZJDMWVZta3M,10,10,10
ZJkc_C5-Cd8,7,7,7
ZKUerb6IH4Y,3,3,3
ZKWDCyVbnoM,13,13,13
ZKZwrlNHMkk,19,19,19
ZLFak6N04GY,7,7,7
ZLgE9FBOtTY,3,3,3
ZO4CMPCmFDE,7,7,7
ZOBvRs4btvE,1,1,1
ZP57Kn9eAAQ,5,5,5
ZPgh9uKSva8,4,4,4
ZQ-YX-5bAs0,4,4,4
ZQcaYYHqrUY,5,5,5
ZR47jsUqUzo,4,4,4
ZT0CCaKDxjg,12,12,12
ZTwOsL-pVzU,2,2,2
ZUFRInhV4YE,1,1,1
ZUSPD9zOyJs,17,17,17
ZUV53Nn3PhA,9,9,9
ZWAkzvL5Ho4,3,3,3
ZWGh7si0Y50,4,4,4
ZWMp9BpWODk,5,5,5
ZWllUdFLzXU,7,7,7
ZXEmAGAV8kA,4,4,4
ZYCDNf1a-kY,1,1,1
ZYKUXMAou3Q,4,4,4
ZYXIAzqOgoY,7,7,7
ZZE1_maXiAI,6,6,6
ZZIq3bSOD_g,5,5,5
Z_kfM-BmVzQ,8,8,8
Zb0wnYnrMHg,4,4,4
Zb1ShTFP198,7,7,7
ZcCp7488puc,12,12,12
ZeGNvhAsUW8,5,5,5
ZfHiw_LFNGw,8,8,8
Zfpf5dnYA4Q,7,7,7
Zh4c5IrllBg,7,7,7
ZhEz1cvC1rc,14,14,14
ZhSk8mPSWCg,3,3,3
ZhtQAeRH8XE,4,4,4
Zi9MkiQzl20,6,6,6
Zjp0mdMeIPU,4,4,4
ZkPSbp3zTfo,8,8,8
Zn99TMv0vac,6,6,6
ZnQGzfrEpsc,1,1,1
ZnkiHQLI0w0,5,5,5
ZnvGy6pcGxs,7,7,7
Zo9rgbn0SMs,11,11,11
ZoMB_4a7LOY,3,3,3
ZoYVZmKSYFg,2,2,2
Zo_mpwmashg,6,6,6
ZpMNJbt3QDE,10,10,10
ZpS-w6BxN-U,1,1,1
Zq5ESvmKagc,11,11,11
ZqOtqz8bSDk,11,11,11
Zr4md5OqL60,7,7,7
ZrP0Mqj9U_c,5,5,5
ZrhKHytNLqY,2,2,2
ZsN1V9Hjfvg,11,11,11
ZsvViZgVXL8,6,6,6
ZtiCq8S0hq4,5,5,5
ZurW-Uc6Lc0,5,5,5
ZvdTNDMru78,1,1,1
Zvg6b6q1s-Y,1,1,1
ZwoDYJWWXW0,15,15,15
Zx7p_tmWlq0,7,7,7
Zxag9p-63RU,2,2,2
Zxj4WT40yLM,1,1,1
ZzGqFF1IXgc,3,3,3
ZzO8VAOJs4U,2,2,2
ZzO9skEYqwY,4,4,4
ZzefeQ0v5wg,1,1,1
Zzi4EQKBbOY,5,5,5
_-aDHxoblr4,6,6,6
_0Wz8e4W-oE,14,14,14
_0ovuLsnU1A,10,10,10
_0p3gPzPGNs,4,4,4
_0uV-jMbHQU,6,6,6
_1LdMWlNYS4,21,21,21
_1mIPOYZzfo,4,4,4
_3rb5IKvkUw,4,4,4
_5d-sQ7Fh5M,2,2,2
_6lGaYh71g4,11,11,11
_6uvQtccJss,5,5,5
_72fqgEevOo,7,7,7
_7985zBEM3o,5,5,5
_7QuvSK-A5E,7,7,7
_9YMpuLDnwo,8,8,8
_9krQvcXKO4,2,2,2
_ASpoeFRTZ0,6,6,6
_AghmSP95nI,4,4,4
_BVAJ3PXZ1k,1,1,1
_BcYBFC6zfY,10,10,10
_C14eXiZQWo,1,1,1
_CFJ1u-DIBc,7,7,7
_CJN_ryETIY,2,2,2
_CZHqpIpN4k,5,5,5
_Ch5ClOB9AE,6,6,6
_EMxJMU1dCo,11,11,11
_EvMYEfF_hQ,7,7,7
_GPFA89Vilg,4,4,4
_GZlUextcAA,3,3,3
_GcsQuOGPPk,1,1,1
_Ihg1_3-0os,8,8,8
_IoOJu2_FKE,15,15,15
_IuEg3xbDA0,12,12,12
_Iz83-Cmt6A,3,3,3
_JVdoEIbKio,4,4,4
_JY-latu82Q,5,5,5
_JhaVNJb3ag,7,7,7
_KBc4B5JFoQ,8,8,8
_KEN-cxmGw8,6,6,6
_LnZrXrdC00,1,1,1
_Lp5iMI8RWc,5,5,5
_NWs7ntMRBA,7,7,7
_OZJ03OBJj4,8,8,8
_PgMjA4x3rE,18,18,18
_QWZvU7VCn8,6,6,6
_QufBstcsrc,7,7,7
_SbotS1p4yg,5,5,5
_UjAxuSuLIc,7,7,7
_UrDtPZHlqc,3,3,3
_X8XtZZYkNA,5,5,5
_YSVbM1saXM,6,6,6
_Ybm_ZNLu0w,14,14,14
__-22AJoFxY,5,5,5
__1SjDrSMik,6,6,6
__4c1JCHvaQ,5,5,5
__Wd-iOZQ6k,5,5,5
_akwfRuL4os,6,6,6
_bVPfM04vOY,3,3,3
_cn12TCA4SY,5,5,5
_dhneCO4YEE,2,2,2
_fVUX6-7VKE,7,7,7
_feQprPLL98,5,5,5
_fjfo256p6s,14,14,14
_h9EEni5rks,5,5,5
_hMQe2U4c6w,9,9,9
_iGAptGAweo,8,8,8
_iRBspjg2pw,2,2,2
_k02Waw4WXk,2,2,2
_kwsw07w8lU,10,10,10
_lUiJsnGXh8,11,11,11
_mHSkHjInS4,10,10,10
_oZIbFolJTw,6,6,6
_odvYvbW9VM,5,5,5
_pP_C7HEy3g,15,15,15
_pxQcHAMi1E,8,8,8
_qSW96a2aKY,2,2,2
_r0cf42EUBw,5,5,5
_r9GPgvN8As,4,4,4
_rB36UGoP4Y,2,2,2
_rBaHuQi9gQ,13,13,13
_rPgJ_CgiZM,8,8,8
_rUCjWv0vwA,1,1,1
_s1M-rkDO8Q,7,7,7
_suPAag6_i8,14,14,14
_tAUu9tNNIM,4,4,4
_uLpgrcLOZM,2,2,2
_v-hzc6blGI,1,1,1
_vrcsnkXCI8,12,12,12
_w58R1OGQFA,1,1,1
_wNZbgBPz1Q,17,17,17
_wS7seijyks,8,8,8
_wrEYqdTf98,1,1,1
_xwX82Y0Oro,7,7,7
_yJq9SeGLhg,7,7,7
_yThFcog0nA,9,9,9
_yiQHtBFYkg,9,9,9
_zCDvOsdL9Q,17,17,17
_zhR6d6LDzM,7,7,7
_zu53yAoTJE,7,7,7
a-4_6bThk2E,3,3,3
a2Whkq4rClY,4,4,4
a2bjPDkFR40,11,11,11
a30K69hUJyo,11,11,11
a30wbmGT3R4,7,7,7
a33EuuqAP9U,2,2,2
a3Z3HAdHFdo,4,4,4
a49beT37Bc0,5,5,5
a6D9ksDanh0,12,12,12
a73YoV2uf6g,12,12,12
a7JQzSn8Ptg,1,1,1
a7NJ6Gek9v4,7,7,7
a8gzChJsvEo,7,7,7
a9B4AgwYG4E,6,6,6
a9i2wTxsxV0,4,4,4
aA6Z0x4rX30,7,7,7
aAGobKLb1JY,1,1,1
aAm6AHr14zY,4,4,4
aB-UKwO367s,7,7,7
aBL027wEtg8,7,7,7
aBQDFQwfX2w,11,11,11
aBza5P5v2-I,1,1,1
aC2FsJECyDQ,2,2,2
aC5lxLCyyhQ,12,12,12
aCddogeAHMY,11,11,11
aCoDqL1dK9c,3,3,3
aD5dCMBeySA,8,8,8
aDBMVKtcG2Q,4,4,4
aDl6SGTkomk,5,5,5
aE4XqQZLkek,6,6,6
aEM1Zelai1k,6,6,6
aEM2kOrrNJI,20,20,20
aFMUPcuSsJs,6,6,6
aFuA50H9uek,9,9,9
aGl-1nwahCA,8,8,8
aHKzU_rXdw8,3,3,3
aHR5vpQicqw,4,4,4
aHjS9YBXzXU,2,2,2
aHsfKnrNCG4,3,3,3
aHuIyhO7dtw,3,3,3
aJ9XruZm_Hg,6,6,6
aJOTlE1K90k,10,10,10
aKPz583WRpQ,8,8,8
aLLgene7kJo,10,10,10
aLSG3178eD4,4,4,4
aLiZSrsNfK4,3,3,3
aMQbRpxgFvs,11,11,11
aNvRdg1lR7c,14,14,14
aO7yzmc3ykw,7,7,7
aPREg9rJGSE,2,2,2
aPrpWFl2eik,1,1,1
aQzai9oXb-g,5,5,5
aSKHH7Zqdjc,3,3,3
aSO1gltbg0o,6,6,6
aT1gOazMMm8,1,1,1
aTYkKrhj5pE,9,9,9
aTgxG6LPh9w,3,3,3
aTvw9_dxBlk,7,7,7
aVamZUeeR88,6,6,6
aVpvVq_yZLM,7,7,7
aXLS_WDIugk,5,5,5
aY-0uBIYYKk,9,9,9
aYnyMPc3LQ4,7,7,7
aZ7F1yRM5vg,4,4,4
aZdkR_WhA5Q,7,7,7
a_iMlwkzwow,7,7,7
a_u7g5BlfiY,6,6,6
aaSEdxiITJk,4,4,4
abGCYPCk294,3,3,3
abeqEEmpbdM,6,6,6
acVAwLTe3lM,1,1,1
ad_higXixRA,1,1,1
adz_lnvL0qI,6,6,6
aeoeECXFksI,7,7,7
af6L1jBZGYA,10,10,10
afgvlR9WmIQ,1,1,1
agKDPntMv-E,1,1,1
agOq6iS4aVw,4,4,4
agUg8Fyv-1A,8,8,8
ahAnbeyxlic,3,3,3
ahSKGi_21xg,7,7,7
ai6NByMmCVU,15,15,15
ai_UWoM37dI,8,8,8
aj8mN_7Apcw,7,7,7
ajBJamgZ2nc,1,1,1
aj_8zEqGh0M,4,4,4
ajh-Gn-2wWo,1,1,1
akNs04ef_Co,6,6,6
akTosGXl8pI,7,7,7
al0lGtRpO5M,5,5,5
al2l6YLt7cg,9,9,9
alRtHXnZMOI,9,9,9
aliDVYH08pg,6,6,6
amtC28yfYCM,21,21,21
an6dsm86Kn4,6,6,6
anDIlMVgNwk,13,13,13
anjMMdSuFuE,8,8,8
aoY0J5jSbTM,6,6,6
aobdrJr6UaE,6,6,6
apJaKRqX9cI,2,2,2
apN4BMMKt2E,5,5,5
apRvFNM5Vps,7,7,7
aphpJi5jKrM,6,6,6
aq-phmpUJ_E,13,13,13
ar8S6virCwM,5,5,5
arJ5h2TY3I4,3,3,3
arv7U6cfD40,6,6,6
asiRHYuOP08,13,13,13
asu37n6sEBY,8,8,8
atvJwwec_2A,4,4,4
au5hwGS4KRE,8,8,8
au8QGTiPhEw,20,20,20
aujUl3yt6nM,3,3,3
avDL9JRcmgs,4,4,4
avnapsraeXM,12,12,12
ayOi5ZW-kgU,1,1,1
azFsk42kb5E,17,17,17
azUbCdcAeFM,9,9,9
azVAxbETWmk,1,1,1
b-5c_Z3pUVk,6,6,6
b03U6BYF9L0,8,8,8
b191evqWAwE,7,7,7
b1BAq8T9kqY,9,9,9
b1Vi4YGMGkk,8,8,8
b2EOxGUuBWA,13,13,13
b2txBXQGjJ8,7,7,7
b33PN2NB2Do,11,11,11
b3KFfgoDzw8,2,2,2
b3ofgTrsXPI,4,4,4
b4vTZx_AtHk,3,3,3
b6fepBtNgVM,6,6,6
b7FxPsqfkOY,5,5,5
b7rYRGbsMW0,1,1,1
b7zWwo9dbiU,12,12,12
b8GGWHGkx3Y,13,13,13
b9lb2x_OHOk,4,4,4
bAHAwesTLB4,6,6,6
bAfn2duIlN8,8,8,8
bAkEd8r7Nnw,8,8,8
bDkmVRppq8I,4,4,4
bEWLOo12UAU,9,9,9
bH8fQoYfZe8,7,7,7
bI31WqFDxNs,9,9,9
bJNnsAmNoUc,7,7,7
bJWDajO2SZE,12,12,12
bJje-B9YLIU,9,9,9
bK0TEqDtkK4,12,12,12
bLKd4XXUWUo,2,2,2
bMfcrZYOAnE,3,3,3
bMrRN99DYKU,7,7,7
bNcj9iR956M,7,7,7
bOG0X1WvXVU,5,5,5
bOzOMmHlQ3o,7,7,7
bPJjU2Mpujs,2,2,2
bPNi_492aEQ,3,3,3
bPZFQ6i759g,10,10,10
bPj2fbz0ZgA,1,1,1
bR1d8l92Q8Q,12,12,12
bRkdzjzqepQ,12,12,12
bS9zXmexXUQ,7,7,7
bSYNEkkuhoA,15,15,15
bS_Zr-Hu4Mw,7,7,7
bT9HPXKP5dI,1,1,1
bTfJa_Qb5T0,15,15,15
bUijOzaPfr8,4,4,4
bVMVxJJ7P8M,6,6,6
bVU-MmJZFFA,2,2,2
bV_3HQplzRw,8,8,8
bWL_MVbpGT0,13,13,13
bWNMZYe6bzw,2,2,2
bWZ_Z5dgrb0,10,10,10
bXYkU5u5pzg,7,7,7
bYXM3uz1bjM,6,6,6
b_lULj6v804,16,16,16
baj6llvgpWA,7,7,7
bazp-LVqlK8,5,5,5
bc5BnTYRgx8,6,6,6
bcHh116rcV0,5,5,5
bcPTiiiYDs8,8,8,8
bcZzK3m-LLo,3,3,3
be3BHwNi58A,1,1,1
beUCw1VH11U,6,6,6
beb8zCGMsbI,24,24,24
behWkJPCkLI,2,2,2
bg7RjxsghNY,5,5,5
bgV4A0GGBnQ,1,1,1
bhoFXkVy8JA,1,1,1
bhqH6tTr_Lk,9,9,9
biIRlcQqmOc,11,11,11
bij-JjzCa7o,2,2,2
bjG8nKYCEBQ,1,1,1
bkwLxcfcKTY,5,5,5
blgS56pESPk,6,6,6
bnfwClgheF0,1,1,1
bo7cX6kCM2A,3,3,3
